time,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop
1790033280.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033281.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033282.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033283.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033284.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033285.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033286.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033287.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033288.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033289.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033290.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033291.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033292.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.69
1790033293.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033294.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033295.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033296.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033297.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033298.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033299.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033300.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033301.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033302.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033303.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033304.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.61
1790033305.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.61
1790033306.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033307.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.61
1790033308.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033309.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033310.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.23
1790033311.0,47.619600000000005,-122.3396,12.1,549623.8271188941,5274233.010466461,10,T,1.23
1790033312.0,47.619596666666666,-122.33960499999999,12.1,549623.4545642941,5274232.636808197,10,T,3.6
1790033313.0,47.61959166666667,-122.33961,12.1,549623.0835867741,5274232.07792032,10,T,1.23
1790033314.0,47.61958666666666,-122.33961333333333,12.2,549622.8378455096,5274231.520098783,10,T,1.23
1790033315.0,47.61958333333334,-122.339615,12.2,549622.7157634192,5274231.1485732,10,T,1.23
1790033316.0,47.619576666666674,-122.33961833333333,12.3,549622.471599188,5274230.405522046,10,T,1.23
1790033317.0,47.619575000000005,-122.33961833333333,12.3,549622.4731762975,5274230.22029241,10,T,1.23
1790033318.0,47.61956833333333,-122.33962166666667,12.4,549622.2290119937,5274229.477241266,10,T,1.23
1790033319.0,47.619566666666664,-122.33962333333332,12.4,549622.1053527215,5274229.290945333,10,T,1.23
1790033320.0,47.619564999999994,-122.33962666666666,12.5,549621.8564570617,5274229.103583107,10,T,1.23
1790033321.0,47.619564999999994,-122.33962666666666,12.5,549621.8564570617,5274229.103583107,10,T,1.23
1790033322.0,47.619564999999994,-122.33962666666666,12.5,549621.8564570617,5274229.103583107,10,T,1.23
1790033323.0,47.619564999999994,-122.33962666666666,12.5,549621.8564570617,5274229.103583107,10,T,1.23
1790033324.0,47.619564999999994,-122.33962666666666,12.5,549621.8564570617,5274229.103583107,10,T,1.23
1790033325.0,47.619564999999994,-122.33962666666666,12.5,549621.8564570617,5274229.103583107,10,T,1.23
1790033326.0,47.619564999999994,-122.33962666666666,12.5,549621.8564570617,5274229.103583107,10,T,1.23
1790033327.0,47.619564999999994,-122.33962666666666,12.5,549621.8564570617,5274229.103583107,10,T,1.23
1790033328.0,47.619564999999994,-122.33962666666666,12.5,549621.8564570617,5274229.103583107,10,T,1.23
1790033329.0,47.619564999999994,-122.33962666666666,12.5,549621.8564570617,5274229.103583107,10,T,3.6
1790033330.0,47.619564999999994,-122.33962666666666,12.5,549621.8564570617,5274229.103583107,10,T,3.6
1790033331.0,47.619564999999994,-122.33962666666666,12.5,549621.8564570617,5274229.103583107,10,T,1.23
1790033332.0,47.619564999999994,-122.33962666666666,12.5,549621.8564570617,5274229.103583107,10,T,1.23
1790033333.0,47.61954333333333,-122.33965333333332,12.9,549619.8731763376,5274226.678537532,10,T,1.23
1790033334.0,47.61954000000001,-122.33965666666667,13.0,549619.625857511,5274226.305945772,10,T,1.23
1790033335.0,47.61954000000001,-122.33965833333332,13.1,549619.5006210735,5274226.304879529,10,T,3.6
1790033336.0,47.61953666666667,-122.33966166666666,13.2,549619.253302207,5274225.932287784,10,T,3.6
1790033337.0,47.61953666666667,-122.33966333333335,13.3,549619.1280657597,5274225.93122155,10,T,3.6
1790033338.0,47.619535,-122.33966833333334,13.3,549618.7539334109,5274225.7427932285,10,T,3.6
1790033339.0,47.619531666666674,-122.33967166666667,13.4,549618.5066144723,5274225.370201517,10,T,1.23
1790033340.0,47.619531666666674,-122.33967499999999,13.5,549618.2561415576,5274225.3680690825,10,T,1.23
1790033341.0,47.61953833333334,-122.33967666666668,13.6,549618.124597222,5274226.107921403,10,T,1.23
1790033342.0,47.619551666666666,-122.33967333333334,13.8,549618.362454288,5274227.591890902,10,T,3.6
1790033343.0,47.619555000000005,-122.33967499999999,13.8,549618.2340639314,5274227.961283956,10,T,1.23
1790033344.0,47.619555000000005,-122.33967499999999,13.8,549618.2340639314,5274227.961283956,10,T,1.23
1790033345.0,47.619555000000005,-122.33967499999999,13.8,549618.2340639314,5274227.961283956,10,T,1.23
1790033346.0,47.619555000000005,-122.33967499999999,13.8,549618.2340639314,5274227.961283956,10,T,1.23
1790033347.0,47.619555000000005,-122.33968166666666,13.9,549617.7331183213,5274227.9570191195,10,T,1.23
1790033348.0,47.619551666666666,-122.33968333333333,13.9,549617.611035827,5274227.585493648,10,T,1.23
1790033349.0,47.61955,-122.339685,14.0,549617.4873763651,5274227.399197814,10,T,1.23
1790033350.0,47.619545,-122.33968833333331,14.0,549617.2416343626,5274226.841376523,10,T,1.23
1790033351.0,47.61954333333333,-122.33969166666665,14.0,549616.9927384433,5274226.654014507,10,T,1.23
1790033352.0,47.61954666666667,-122.33969166666665,14.1,549616.9895845762,5274227.024473775,10,T,1.23
1790033353.0,47.61954833333333,-122.33969499999999,14.1,549616.7375348057,5274227.207571038,10,T,1.23
1790033354.0,47.61954666666667,-122.33969833333335,14.1,549616.4886388844,5274227.020209047,10,T,1.23
1790033355.0,47.61954666666667,-122.33969833333335,14.1,549616.4886388844,5274227.020209047,10,T,1.23
1790033356.0,47.61954666666667,-122.33969833333335,14.1,549616.4886388844,5274227.020209047,10,T,1.35
1790033357.0,47.61954666666667,-122.33969833333335,14.1,549616.4886388844,5274227.020209047,10,T,3.65
